city,country,id,latitude,longitude,state
Wolfsburg,Deutschland,2385521.0,52.450044,10.779883,Niedersachsen
Oberndorf,Deutschland,2210596.0,48.741255,13.519329,Bayern
Böhmenkirch,Deutschland,1219052.0,48.689404,9.922539,Baden-Württemberg
Telgte,Deutschland,2293428.0,51.97905,7.780783,Nordrhein-Westfalen
Bad Bergzabern,Deutschland,1462726.0,49.041017,8.003632,Rheinland-Pfalz
Hannover,Deutschland,1546258.0,52.329985,9.805571,Niedersachsen
Paderborn,Deutschland,308140.0,51.747107,8.751572,Nordrhein-Westfalen
Berlin,Deutschland,552620.0,52.410273,13.347333,Berlin
Lünen,Deutschland,16952.0,51.606041,7.46585,Nordrhein-Westfalen
Berlin,Deutschland,586316.0,52.547708,13.196286,Berlin
Düren,Deutschland,1489457.0,50.804993,6.48859,Nordrhein-Westfalen
Aurich,Deutschland,716371.0,53.471,7.468236,Niedersachsen
Aschersleben,Deutschland,1166257.0,51.76425,11.473594,Sachsen-Anhalt
Schrobenhausen,Deutschland,2499168.0,48.56161,11.2647,Bayern
Wackersdorf,Deutschland,2224059.0,49.3116,12.15997,Bayern
Heider Umland,Deutschland,809920.0,54.164727,8.995289,Schleswig-Holstein
Treuen/Neuensalz,Deutschland,156618.0,50.549055,12.286318,Sachsen
Berlin,Deutschland,1616371.0,52.51026,13.59168,Berlin
Bühlertal,Deutschland,1434549.0,48.687288,8.185599,Baden-Württemberg
Verwaltungsgemeinschaft Überlingen,Deutschland,2008503.0,47.759038,9.186331,Baden-Württemberg
Radeberg,Deutschland,827761.0,51.129318,13.914147,Sachsen
Merzig,Deutschland,568148.0,49.444167,6.648611,Saarland
Regensburg,Deutschland,1460156.0,48.981224,12.164518,Bayern
Rehburg-Loccum,Deutschland,2242687.0,52.456132,9.150703,Niedersachsen
Uehlfeld (VGem),Deutschland,1232037.0,49.632044,10.692935,Bayern
Hamburg,Deutschland,289748.0,53.55205,10.046934,Hamburg
Hamburg,Deutschland,1236992.0,53.609402,10.04424,Hamburg
Köln,Deutschland,329100.0,50.94667,6.94629,Nordrhein-Westfalen
Hannover,Deutschland,1194867.0,52.372481,9.739071,Niedersachsen
Bad Berneck im Fichtelgebirge,Deutschland,1455469.0,50.04376,11.66913,Bayern
Weil im Schönbuch,Deutschland,1191832.0,48.620503,9.045081,Baden-Württemberg
Höchstadt a.d.Aisch,Deutschland,678358.0,49.70505,10.80238,Bayern
Bochum,Deutschland,725080.0,51.479589,7.218972,Nordrhein-Westfalen
,,123840.0,0.0,0.0,
Geratal/Plaue,Deutschland,1189233.0,50.780059,10.899607,Thüringen
Sindelfingen,Deutschland,392724.0,48.700951,8.984018,Baden-Württemberg
Goslar,Deutschland,1542140.0,51.927277,10.446912,Niedersachsen
Hamburg,Deutschland,177626.0,53.617884,10.088,Hamburg
Gemeindeverwaltungsverband Schwieberdingen-Hemmingen,Deutschland,1849973.0,48.881545,9.080674,Baden-Württemberg
Borkum,Deutschland,1730811.0,53.587377,6.671732,Niedersachsen
Verwaltungsverband Mittleres Schussental,Deutschland,1048835.0,47.789994,9.607854,Baden-Württemberg
Magdeburg,Deutschland,1195113.0,52.109502,11.628769,Sachsen-Anhalt
Berlin,Deutschland,1282876.0,52.583749,13.283545,Berlin
Wolfsburg,Deutschland,2126309.0,52.430228,10.775906,Niedersachsen
Erding,Deutschland,1027631.0,48.314821,11.89309,Bayern
Dresden,Deutschland,1593434.0,51.039013,13.719724,Sachsen
Rahden,Deutschland,1430484.0,52.416731,8.615732,Nordrhein-Westfalen
Oberndorf a.Lech,Deutschland,2493940.0,48.676753,10.869643,Bayern
Fellbach,Deutschland,1378622.0,48.812285,9.266672,Baden-Württemberg
Duisburg,Deutschland,299028.0,51.44006,6.76787,Nordrhein-Westfalen
Osnabrück,Deutschland,1985425.0,52.247261,8.064821,Niedersachsen
Berlin,Deutschland,2215971.0,52.428758,13.253771,Berlin
Lippstadt,Deutschland,1196721.0,51.66021,8.363473,Nordrhein-Westfalen
Dresden,Deutschland,1805607.0,51.044633,13.756607,Sachsen
Stuttgart,Deutschland,1822197.0,48.726475,9.121766,Baden-Württemberg
Südtondern,Deutschland,554541.0,54.775031,8.958752,Schleswig-Holstein
Alsdorf,Deutschland,1899349.0,50.874838,6.166829,Nordrhein-Westfalen
Eisenach,Deutschland,737037.0,50.999423,10.356729,Thüringen
Iserlohn,Deutschland,2195966.0,51.375598,7.696538,Nordrhein-Westfalen
Samtgemeinde Esens,Deutschland,1614988.0,53.698006,7.690657,Niedersachsen
Lübbecke,Deutschland,1274529.0,52.3236,8.61354,Nordrhein-Westfalen
Erding,Deutschland,2025721.0,48.304507,11.91004,Bayern
Neuss,Deutschland,15261.0,51.216806,6.682528,Nordrhein-Westfalen
Dresden,Deutschland,864395.0,51.059166,13.717069,Sachsen
,,859826.0,0.0,0.0,
Bonn,Deutschland,1950177.0,50.701943,7.117498,Nordrhein-Westfalen
Putbus,Deutschland,2193664.0,54.35617,13.51363,Mecklenburg-Vorpommern
Selm,Deutschland,2191493.0,51.689718,7.464631,Nordrhein-Westfalen
Kassel,Deutschland,96592.0,51.296327,9.480001,Hessen
Hiddenhausen,Deutschland,116124.0,52.149035,8.650086,Nordrhein-Westfalen
Duisburg,Deutschland,2342009.0,51.459683,6.749877,Nordrhein-Westfalen
München,Deutschland,1317598.0,48.116339,11.602217,Bayern
Belm,Deutschland,1578211.0,52.325645,8.162063,Niedersachsen
Seeland,Deutschland,552672.0,51.784924,11.327695,Sachsen-Anhalt
Wuppertal,Deutschland,1673663.0,51.249491,7.112036,Nordrhein-Westfalen
Pfungstadt,Deutschland,2309263.0,49.806542,8.60953,Hessen
Regensburg,Deutschland,299554.0,48.998755,12.168325,Bayern
Eschweiler,Deutschland,1977999.0,50.820011,6.274883,Nordrhein-Westfalen
Nienburg/Weser,Deutschland,293314.0,52.618634,9.238622,Niedersachsen
Plattling,Deutschland,1552845.0,48.787527,12.849433,Bayern
Schrobenhausen,Deutschland,797520.0,48.579865,11.347918,Bayern
Geestland,Deutschland,739843.0,53.626231,8.816084,Niedersachsen
,,172238.0,55.528257,18.206139,
Leipzig,Deutschland,2615140.0,51.32755,12.30917,Sachsen
Kleinmachnow,Deutschland,495228.0,52.4061,13.1886,Brandenburg
Ingolstadt,Deutschland,1975970.0,48.769089,11.393622,Bayern
Leipzig,Deutschland,1243928.0,51.329293,12.320663,Sachsen
Ebsdorfergrund,Deutschland,391416.0,50.727819,8.857323,Hessen
Bad Griesbach i.Rottal,Deutschland,816622.0,48.432114,13.184107,Bayern
Stuttgart,Deutschland,1270410.0,48.8312,9.14674,Baden-Württemberg
Halle (Westf.),Deutschland,2350878.0,52.062244,8.366057,Nordrhein-Westfalen
Sindelfingen,Deutschland,220678.0,48.741374,9.033108,Baden-Württemberg
Ihrlerstein (VGem),Deutschland,1115719.0,48.927945,11.820466,Bayern
Bremen,Deutschland,1230628.0,53.08731,8.80956,Bremen
Stemwede,Deutschland,2496016.0,52.439932,8.341691,Nordrhein-Westfalen
Grohnde,Deutschland,1373504.0,52.034734,9.406915,Niedersachsen
Bodenmais,Deutschland,522339.0,49.057311,13.106475,Bayern
Nürnberg,Deutschland,2209816.0,49.449964,11.099388,Bayern
Buchen (Odenwald),Deutschland,747323.0,49.52214,9.33259,Baden-Württemberg
Wedemark,Deutschland,1577622.0,52.54784,9.74534,Niedersachsen
Bielefeld,Deutschland,1291486.0,51.989751,8.509903,Nordrhein-Westfalen
Dresden,Deutschland,397266.0,51.022166,13.774083,Sachsen
Gemarkung Bergisch Born,Deutschland,612949.0,51.184144,7.305237,Nordrhein-Westfalen
Berlin,Deutschland,1537401.0,52.531223,13.274113,Berlin
Hamburg,Deutschland,384958.0,53.672905,10.141936,Hamburg
Vereinbarte Verwaltungsgemeinschaft Rastatt,Deutschland,1976602.0,48.855729,8.180421,Baden-Württemberg
Clausthal-Zellerfeld,Deutschland,1276254.0,51.803906,10.334588,Niedersachsen
Königswinter,Deutschland,377910.0,50.694282,7.177686,Nordrhein-Westfalen
Telgte,Deutschland,1640583.0,51.982589,7.77624,Nordrhein-Westfalen
Jettingen-Scheppach,Deutschland,21924.0,48.413519,10.42931,Bayern
Dingolfing,Deutschland,1439711.0,48.63034,12.49166,Bayern
Braunschweig,Deutschland,42590.0,52.317023,10.479742,Niedersachsen
Plattling,Deutschland,1236527.0,48.787987,12.849669,Bayern
Berlin,Deutschland,2415292.0,52.436182,13.537226,Berlin
Bodenheim,Deutschland,2009520.0,49.92891,8.328,Rheinland-Pfalz
Samtgemeinde Nenndorf,Deutschland,495617.0,52.377453,9.384111,Niedersachsen
Hannover,Deutschland,852439.0,52.40515,9.735858,Niedersachsen
Schlangen,Deutschland,1132263.0,51.804861,8.821909,Nordrhein-Westfalen
,,1544262.0,0.0,0.0,
Schönberg,Deutschland,1971466.0,49.013592,12.984912,Bayern
Hagen am Teutoburger Wald,Deutschland,1571847.0,52.197398,7.988611,Niedersachsen
Krefeld,Deutschland,1271849.0,51.318214,6.582751,Nordrhein-Westfalen
Rheine,Deutschland,2213156.0,52.306804,7.459213,Nordrhein-Westfalen
Fritzlar,Deutschland,1618227.0,51.140217,9.274538,Hessen
Dülken,Deutschland,1516273.0,51.253458,6.353256,Nordrhein-Westfalen
Walsrode,Deutschland,821.0,52.868333,9.600849,Niedersachsen
Wörth am Main,Deutschland,818659.0,49.797757,9.156899,Bayern
Gelsenkirchen,Deutschland,1109400.0,51.490628,7.081469,Nordrhein-Westfalen
Halberstadt,Deutschland,384512.0,51.896522,11.044467,Sachsen-Anhalt
Saarbrücken,Deutschland,1563973.0,49.236769,6.967554,Saarland
Wertheim,Deutschland,1660131.0,49.76336,9.510775,Baden-Württemberg
Verwaltungsverband Eriskirch-Kressbronn am Bodensee-Langenargen,Deutschland,1876170.0,47.588822,9.587439,Baden-Württemberg
Bernkastel-Kues,Deutschland,1409593.0,49.914073,7.074167,Rheinland-Pfalz
München,Deutschland,1590287.0,48.124819,11.605969,Bayern
Darmstadt,Deutschland,2251872.0,49.86745,8.645792,Hessen
Gummersbach,Deutschland,1579173.0,50.990041,7.556525,Nordrhein-Westfalen
Hamburg,Deutschland,1934213.0,53.59983,10.00374,Hamburg
Ditzingen,Deutschland,1597594.0,48.826081,9.067212,Baden-Württemberg
Bingenheim,Deutschland,2254997.0,50.3769,8.898599,Hessen
Dingolfing,Deutschland,179088.0,48.649586,12.471839,Bayern
Schwangau,Deutschland,1907231.0,47.569362,10.756786,Bayern
Wolfsburg,Deutschland,2466538.0,52.436886,10.796454,Niedersachsen
Berlin,Deutschland,1697371.0,52.569591,13.4068,Berlin
Meiningen,Deutschland,773256.0,50.555322,10.375927,Thüringen
Leipzig,Deutschland,680825.0,51.338494,12.409583,Sachsen
Kierspe,Deutschland,1192183.0,51.122618,7.558377,Nordrhein-Westfalen
Hannover,Deutschland,1820607.0,52.370498,9.758691,Niedersachsen
Berlin,Deutschland,821373.0,52.50972,13.462132,Berlin
Verwaltungsgemeinschaft Stockach,Deutschland,1798901.0,47.856923,9.012374,Baden-Württemberg
Bedburg-Hau,Deutschland,721189.0,51.777262,6.17901,Nordrhein-Westfalen
Greifenstein,Deutschland,129372.0,50.606939,8.240792,Hessen
Hamburg,Deutschland,878983.0,53.47178,9.89827,Hamburg
Kehl,Deutschland,1887396.0,48.576323,7.807818,Baden-Württemberg
Schongau,Deutschland,1368379.0,47.817,10.903972,Bayern
Gera,Deutschland,2430204.0,50.88754,12.138605,Thüringen
Lippstadt,Deutschland,2233466.0,51.656856,8.338263,Nordrhein-Westfalen
Samtgemeinde Bruchhausen-Vilsen,Deutschland,1542756.0,52.876253,9.063374,Niedersachsen
Murrhardt,Deutschland,1506108.0,48.977783,9.580876,Baden-Württemberg
Hameln,Deutschland,2417232.0,52.084892,9.342276,Niedersachsen
Berlin,Deutschland,1609469.0,52.5287,13.30771,Berlin
Gemeindeverwaltungsverband Balingen,Deutschland,1001264.0,48.27298,8.85608,Baden-Württemberg
Bamberg,Deutschland,2274870.0,49.919167,10.901944,Bayern
Biedenkopf,Deutschland,1515261.0,50.909871,8.52965,Hessen
Selfkant,Deutschland,633522.0,50.99791,5.9298,Nordrhein-Westfalen
Abenberg,Deutschland,1215355.0,49.236424,10.953047,Bayern
Friesendorf,Deutschland,1253619.0,50.223634,11.052036,Bayern
Hamburg,Deutschland,1535658.0,53.563996,9.807542,Hamburg
Bitburg,Deutschland,1378276.0,49.952741,6.530319,Rheinland-Pfalz
Berlin,Deutschland,1882932.0,52.501687,13.305567,Berlin
Hofheim am Taunus,Deutschland,1367493.0,50.057587,8.409895,Hessen
Bad Bergzabern,Deutschland,1265948.0,49.076932,8.0,Rheinland-Pfalz
Rüsselsheim am Main,Deutschland,2509109.0,49.987943,8.411306,Hessen
Völklingen,Deutschland,695041.0,49.243792,6.840912,Saarland
Schifferstadt,Deutschland,1394255.0,49.383586,8.374516,Rheinland-Pfalz
Wittlich,Deutschland,586365.0,49.98462,6.888181,Rheinland-Pfalz
Schipkau,Deutschland,1241782.0,51.535798,13.914721,Brandenburg
Teltow,Deutschland,1490287.0,52.4014,13.25828,Brandenburg
Regensburg,Deutschland,819449.0,48.993377,12.105469,Bayern
Bochum,Deutschland,816630.0,51.478106,7.221024,Nordrhein-Westfalen
Braunschweig,Deutschland,1830099.0,52.314534,10.555763,Niedersachsen
Berlin,Deutschland,1039827.0,52.40223,13.52435,Berlin
Berlin,Deutschland,2306260.0,52.534702,13.397123,Berlin
Hauzenberg,Deutschland,2193442.0,48.627852,13.643701,Bayern
München,Deutschland,2124410.0,48.210438,11.582111,Bayern
Verwaltungsgemeinschaft Seelbach,Deutschland,360550.0,48.220149,7.966986,Baden-Württemberg
Schwalmtal,Deutschland,692027.0,51.231814,6.243197,Nordrhein-Westfalen
Braunsbedra,Deutschland,1673759.0,51.290673,11.853639,Sachsen-Anhalt
Zwickau,Deutschland,631178.0,50.742861,12.488611,Sachsen
Stuttgart,Deutschland,1612131.0,48.719121,9.16042,Baden-Württemberg
Dingolfing,Deutschland,267796.0,48.63782,12.495174,Bayern
Ascheberg,Deutschland,196898.0,51.790374,7.621719,Nordrhein-Westfalen
Rheinbach,Deutschland,1441231.0,50.633505,6.949539,Nordrhein-Westfalen
Verwaltungsgemeinschaft Biberach an der Riß,Deutschland,275160.0,48.074218,9.822431,Baden-Württemberg
Hamburg,Deutschland,2500669.0,53.465911,9.988892,Hamburg
Dresden,Deutschland,862653.0,51.053983,13.757479,Sachsen
Weiden in der Oberpfalz,Deutschland,1461857.0,49.67343,12.1536,Bayern
Rheinbach,Deutschland,1509496.0,50.627973,6.943345,Nordrhein-Westfalen
Essen,Deutschland,1272952.0,51.359438,6.947897,Nordrhein-Westfalen
Aulendorf,Deutschland,789087.0,47.938641,9.652442,Baden-Württemberg
Ingolstadt,Deutschland,1115737.0,48.78293,11.425757,Bayern
Speyer,Deutschland,727311.0,49.326925,8.417629,Rheinland-Pfalz
Aschersleben,Deutschland,1196587.0,51.767362,11.485192,Sachsen-Anhalt
Gelsenkirchen,Deutschland,2207833.0,51.583173,7.11537,Nordrhein-Westfalen
Münster,Deutschland,2533885.0,51.902145,7.65033,Nordrhein-Westfalen
Samtgemeinde Leinebergland,Deutschland,363082.0,52.081618,9.76712,Niedersachsen
Lübeck,Deutschland,1368613.0,53.843691,10.665709,Schleswig-Holstein
Berlin,Deutschland,798451.0,52.500608,13.465623,Berlin
Saarbrücken,Deutschland,1729699.0,49.227584,7.011931,Saarland
,,607784.0,0.0,0.0,
Verwaltungsverband St. Blasien,Deutschland,485356.0,47.764643,8.123457,Baden-Württemberg
Berlin,Deutschland,1540505.0,52.493241,13.330154,Berlin
Bad Wünnenberg,Deutschland,1509850.0,51.519893,8.740911,Nordrhein-Westfalen
Witten,Deutschland,1194829.0,51.440401,7.370839,Nordrhein-Westfalen
Niederkrüchten,Deutschland,637303.0,51.2134,6.13675,Nordrhein-Westfalen
Wesel,Deutschland,122438.0,51.655333,6.627619,Nordrhein-Westfalen
Verwaltungsgemeinschaft Bad Wildbad,Deutschland,2615396.0,48.763958,8.554585,Baden-Württemberg
Samtgemeinde Sittensen,Deutschland,598015.0,53.287652,9.507192,Niedersachsen
Gelsenkirchen,Deutschland,2485214.0,51.546128,7.067937,Nordrhein-Westfalen
Salzgitter,Deutschland,1450683.0,52.178234,10.443264,Niedersachsen
Verwaltungsgemeinschaft Mössingen,Deutschland,2434615.0,48.41129,9.03516,Baden-Württemberg
Rendsburg,Deutschland,1523844.0,54.311345,9.645262,Schleswig-Holstein
Rheinbach,Deutschland,1511564.0,50.644533,6.942157,Nordrhein-Westfalen
Rostock,Deutschland,2364811.0,54.072774,12.131352,Mecklenburg-Vorpommern
Willich,Deutschland,838365.0,51.2445,6.53006,Nordrhein-Westfalen
Kreuztal,Deutschland,883583.0,50.96443,7.99891,Nordrhein-Westfalen
Wiesmoor,Deutschland,507674.0,53.421739,7.746912,Niedersachsen
Hannover,Deutschland,1231471.0,52.363184,9.767046,Niedersachsen
Peiting,Deutschland,2210120.0,47.796165,10.922868,Bayern
Regensburg,Deutschland,1375566.0,49.0261,12.13221,Bayern
Auerbach/Vogtland,Deutschland,859720.0,50.493941,12.3956,Sachsen
Kochel am See (VGem),Deutschland,616424.0,47.595787,11.316943,Bayern
Hildesheim,Deutschland,838541.0,52.139982,9.941044,Niedersachsen
Berlin,Deutschland,1540743.0,52.494063,13.423077,Berlin
Würzburg,Deutschland,2207773.0,49.790712,9.972367,Bayern
Kelsterbach,Deutschland,2384487.0,50.0377,8.477884,Hessen
Verwaltungsgemeinschaft Bad Schussenried,Deutschland,1371996.0,48.004245,9.652649,Baden-Württemberg
Westerstede,Deutschland,1594411.0,53.25892,7.91971,Niedersachsen
Weiden in der Oberpfalz,Deutschland,1906960.0,49.6612,12.155,Bayern
Hollfeld (VGem),Deutschland,875362.0,49.928984,11.298139,Bayern
Lippstadt,Deutschland,1793122.0,51.682836,8.301592,Nordrhein-Westfalen
Berlin,Deutschland,1882838.0,52.428666,13.529443,Berlin
Donauwörth,Deutschland,737048.0,48.713142,10.760475,Bayern
Verwaltungsverband Donaueschingen,Deutschland,1655476.0,47.949351,8.501739,Baden-Württemberg
Gütersloh,Deutschland,2253222.0,51.904221,8.348952,Nordrhein-Westfalen
Cottbus - Chóśebuz,Deutschland,998018.0,51.756307,14.369187,Brandenburg
Brakel,Deutschland,700784.0,51.728167,9.180432,Nordrhein-Westfalen
Kusterdingen,Deutschland,1240857.0,48.493544,9.14214,Baden-Württemberg
Mannheim,Deutschland,1400457.0,49.473132,8.499996,Baden-Württemberg
Vereinbarte Verwaltungsgemeinschaft Rastatt,Deutschland,799261.0,48.8559,8.180441,Baden-Württemberg
Barsinghausen,Deutschland,1427023.0,52.301934,9.467516,Niedersachsen
Westerstede,Deutschland,2291712.0,53.252643,7.932504,Niedersachsen
Hagen,Deutschland,1532772.0,51.406548,7.478695,Nordrhein-Westfalen
Hamburg,Deutschland,1887600.0,53.546024,9.97634,Hamburg
Frohburg,Deutschland,2162092.0,51.015724,12.559499,Sachsen
Buchloe,Deutschland,2088050.0,48.03046,10.7262,Bayern
Spiesen-Elversberg,Deutschland,2018249.0,49.310202,7.168167,Saarland
Ingolstadt,Deutschland,125986.0,48.783607,11.41333,Bayern
Paderborn,Deutschland,865948.0,51.705979,8.719414,Nordrhein-Westfalen
Freilassing,Deutschland,860298.0,47.834815,12.972659,Bayern
Helgoland,Deutschland,2401580.0,54.187896,7.922263,Schleswig-Holstein
Hannover,Deutschland,1949755.0,52.415859,9.669793,Niedersachsen
Ehrenfriedersdorf,Deutschland,2229885.0,50.649818,12.928356,Sachsen
Schneverdingen,Deutschland,193696.0,53.119626,9.793485,Niedersachsen
Bergen auf Rügen,Deutschland,1921601.0,54.434403,13.557891,Mecklenburg-Vorpommern
Enkenbach-Alsenborn,Deutschland,220474.0,49.442893,7.896465,Rheinland-Pfalz
Hamburg,Deutschland,1543621.0,53.56359,9.9241,Hamburg
Guxhagen,Deutschland,1232265.0,51.202608,9.468701,Hessen
Halle (Saale),Deutschland,1870610.0,51.48325,11.96681,Sachsen-Anhalt
Schwerte,Deutschland,1506092.0,51.41385,7.56709,Nordrhein-Westfalen
Elchingen,Deutschland,1642995.0,48.433806,10.090185,Bayern
Hannover,Deutschland,1478862.0,52.358454,9.718182,Niedersachsen
Amt Bad Bramstedt-Land,Deutschland,2057116.0,53.95576,9.90448,Schleswig-Holstein
Menden (Sauerland),Deutschland,1988340.0,51.438728,7.790551,Nordrhein-Westfalen
Gemeindeverwaltungsverband Plüderhausen-Urbach,Deutschland,1686340.0,48.79817,9.583292,Baden-Württemberg
Düren,Deutschland,1236923.0,50.791232,6.500104,Nordrhein-Westfalen
Verwaltungsgemeinschaft Künzelsau,Deutschland,2319799.0,49.26115,9.680545,Baden-Württemberg
Auerbach/Vogtland,Deutschland,916054.0,50.512418,12.392696,Sachsen
Haar,Deutschland,1928487.0,48.11224,11.733031,Bayern
Euskirchen,Deutschland,2176436.0,50.667139,6.806361,Nordrhein-Westfalen
Leipzig,Deutschland,824495.0,51.411436,12.437664,Sachsen
Filderstadt,Deutschland,1692934.0,48.747566,9.271919,Baden-Württemberg
Sindelfingen,Deutschland,1724155.0,48.692369,8.977508,Baden-Württemberg
Göllheim,Deutschland,1230777.0,49.593333,8.049361,Rheinland-Pfalz
Lüneburg,Deutschland,1108610.0,53.238011,10.384482,Niedersachsen
Vaterstetten,Deutschland,2226311.0,48.148343,11.82175,Bayern
Düsseldorf,Deutschland,2123552.0,51.25084,6.77932,Nordrhein-Westfalen
Stolberg,Deutschland,1607286.0,50.7684,6.23025,Nordrhein-Westfalen
Tönning,Deutschland,517458.0,54.323417,8.951809,Schleswig-Holstein
Stuttgart,Deutschland,1468615.0,48.815465,9.170836,Baden-Württemberg
Ettlingen,Deutschland,745155.0,48.937478,8.419749,Baden-Württemberg
Berlin,Deutschland,1340434.0,52.578442,13.281158,Berlin
Essen,Deutschland,329070.0,51.375556,6.94675,Nordrhein-Westfalen
Bremerhaven,Deutschland,2382068.0,53.537808,8.639127,Bremen
Verwaltungsverband Mittleres Schussental,Deutschland,1509825.0,47.818933,9.641575,Baden-Württemberg
Sindelfingen,Deutschland,1730900.0,48.698055,9.004643,Baden-Württemberg
Zeuthen,Deutschland,1564808.0,52.347973,13.629485,Brandenburg
Töging am Inn,Deutschland,1641388.0,48.267513,12.608952,Bayern
Hüsingen,Deutschland,1901375.0,47.639157,7.730671,Baden-Württemberg
Gelsenkirchen,Deutschland,2166566.0,51.511943,7.093161,Nordrhein-Westfalen
Stadthagen,Deutschland,878854.0,52.329508,9.226559,Niedersachsen
Bünde,Deutschland,1505008.0,52.207286,8.57763,Nordrhein-Westfalen
Geretsried,Deutschland,1466230.0,47.881254,11.474175,Bayern
Karlsruhe,Deutschland,597532.0,49.012669,8.427354,Baden-Württemberg
Leutkirch im Allgäu,Deutschland,2063861.0,47.822155,10.051859,Baden-Württemberg
Verwaltungsgemeinschaft Rottweil,Deutschland,860128.0,48.164525,8.612574,Baden-Württemberg
Löningen,Deutschland,715649.0,52.73665,7.75645,Niedersachsen
Verwaltungsverband Braunsbach-Untermünkheim,Deutschland,740045.0,49.15349,9.736141,Baden-Württemberg
Würzburg,Deutschland,2206610.0,49.798279,9.991204,Bayern
Kurzeichet,Deutschland,488744.0,48.520676,13.371424,Bayern
Düsseldorf,Deutschland,89094.0,51.278703,6.78579,Nordrhein-Westfalen
Leipzig,Deutschland,1281.0,51.404132,12.285302,Sachsen
Baden-Baden,Deutschland,998997.0,48.755184,8.241259,Baden-Württemberg
München,Deutschland,877141.0,48.101794,11.621942,Bayern
